day,label,hr_maxHeartRate,hr_minHeartRate,hr_restingHeartRate,hr_lastSevenDaysAvgRestingHeartRate,resp_lowestRespirationValue,resp_highestRespirationValue,resp_avgWakingRespirationValue,resp_avgSleepRespirationValue,resp_avgTomorrowSleepRespirationValue,str_maxStressLevel,str_avgStressLevel,sleep_sleepTimeSeconds,sleep_napTimeSeconds,sleep_unmeasurableSleepSeconds,sleep_deepSleepSeconds,sleep_lightSleepSeconds,sleep_remSleepSeconds,sleep_awakeSleepSeconds,act_totalCalories,act_activeKilocalories,act_distance,sleep_averageRespirationValue,sleep_lowestRespirationValue,sleep_highestRespirationValue,sleep_awakeCount,sleep_avgSleepStress,sleep_avgHeartRate,client_id,user_id,source_file
7,68,136.0,62.0,63.0,64.0,7.0,23.0,14.0,16.0,16.0,98.0,39.0,27420.0,0.0,1080.0,6180.0,15420.0,4267.472491914274,540.0,2431.0,837.0,5163.0,16.0,10.0,22.0,0.0,29.0,69.0,group7,34,dataset_user_34_train.csv
7,87,142.0,56.0,58.0,57.0,9.0,22.0,16.0,15.0,15.0,98.0,23.0,25200.0,0.0,0.0,4980.0,17340.0,2880.0,660.0,1920.0,408.0,11330.0,15.0,11.0,18.0,1.0,14.0,61.0,group7,43,dataset_user_43_train.csv
7,82,152.0,49.0,50.0,51.0,6.0,20.0,13.0,12.0,13.0,99.0,27.0,19260.0,0.0,0.0,1440.0,13980.0,3840.0,180.0,3815.0,1577.0,9439.0,12.0,7.0,17.0,0.0,10.0,53.0,group7,7,dataset_user_7_train.csv
8,77,100.0,43.0,47.0,48.0,7.0,23.0,15.0,13.0,14.0,93.0,25.0,25020.0,2400.0,0.0,5760.0,15360.0,3900.0,1800.0,2110.0,61.0,1265.0,13.0,7.0,18.0,2.0,14.0,51.0,group7,16,dataset_user_16_train.csv
8,40,151.0,51.0,56.0,55.0,6.0,21.0,15.0,15.0,14.0,96.0,30.0,11940.0,7620.0,0.0,4440.0,6960.0,540.0,1020.0,3187.0,1361.0,17819.0,15.0,10.0,20.0,1.0,14.0,60.0,group7,25,dataset_user_25_train.csv
8,74,140.0,62.0,64.0,63.0,8.0,24.0,15.0,16.0,16.0,96.0,38.0,25920.0,0.0,0.0,6060.0,15840.0,4020.0,540.0,2234.0,640.0,5623.0,16.0,12.0,24.0,0.0,32.0,72.0,group7,34,dataset_user_34_train.csv
8,51,140.0,52.0,57.0,57.0,8.0,21.0,15.0,15.0,16.0,99.0,33.0,29760.0,0.0,0.0,5280.0,19620.0,4860.0,600.0,1951.3285776243345,439.3285776243344,12500.0,15.0,11.0,19.0,0.0,17.0,60.0,group7,43,dataset_user_43_train.csv
8,47,141.0,48.0,50.0,51.0,7.0,20.0,13.0,13.0,12.0,100.0,27.0,25380.0,0.0,0.0,4080.0,13500.0,7800.0,1260.0,2988.0,750.0,7998.0,13.0,8.0,17.0,2.0,11.0,54.0,group7,7,dataset_user_7_train.csv
9,67,101.0,45.0,48.0,48.0,6.0,23.0,14.0,14.0,14.0,90.0,29.0,23280.0,0.0,0.0,3120.0,15780.0,4380.0,1680.0,2151.0,102.0,2147.0,14.0,8.0,19.0,1.0,19.0,53.0,group7,16,dataset_user_16_train.csv
9,96,121.0,50.0,59.0,56.0,7.0,21.0,14.0,14.0,14.0,98.0,30.0,13860.0,6780.0,0.0,3420.0,10440.0,0.0,780.0,2222.0,396.0,8270.0,14.0,10.0,19.0,1.0,37.0,71.0,group7,25,dataset_user_25_train.csv
9,76,153.0,63.0,64.0,63.0,8.0,23.0,15.0,16.0,17.0,98.0,39.0,27079.0,1260.0,0.0,5940.0,16200.0,4980.0,0.0,2737.0,1143.0,5970.0,16.0,12.0,21.0,0.0,29.0,73.0,group7,34,dataset_user_34_train.csv
9,88,129.0,59.0,55.82094319885157,57.0,8.0,23.0,16.0,16.0,15.0,99.0,33.0,29040.0,0.0,0.0,4320.0,23520.0,5524.899243708782,60.0,2223.0,711.0,13943.0,16.0,12.0,20.0,0.0,16.76412429764065,59.34191631929038,group7,43,dataset_user_43_train.csv
9,80,138.0,51.0,52.0,52.0,7.0,21.0,13.0,12.0,13.0,99.0,33.0,14220.0,0.0,0.0,4500.0,9000.0,720.0,0.0,3021.0,783.0,10845.0,12.0,7.0,17.248487172183715,0.0,11.0,54.0,group7,7,dataset_user_7_train.csv
10,78,95.0,45.0,48.0,48.0,6.0,23.0,14.0,14.0,14.0,81.0,22.0,23040.0,0.0,0.0,2400.0,19080.0,1560.0,720.0,2069.0,20.0,505.0,14.0,8.0,18.0,1.0,17.0,53.0,group7,16,dataset_user_16_train.csv
10,49,179.0,51.7912978982974,49.0,55.0,7.0,21.0,14.0,14.0,15.0,98.0,13.0,37320.0,4560.0,0.0,6720.0,22440.0,2964.2649906984034,60.0,3008.0,1182.0,20577.0,14.0,10.0,20.0,0.0,7.0,55.0,group7,25,dataset_user_25_train.csv
10,83,121.0,67.0,69.0,65.0,6.0,23.0,15.0,17.0,15.0,97.0,36.0,29820.0,0.0,0.0,6000.0,18180.0,5640.0,1500.0,1876.0,282.0,2259.0,17.0,13.0,21.0,1.0,28.0,76.0,group7,34,dataset_user_34_train.csv
10,88,142.0,58.0,59.0,58.0,8.0,24.0,15.0,15.0,15.0,95.0,24.0,27742.0,0.0,0.0,6660.0,15600.0,5520.0,0.0,1855.0,343.0,8830.0,15.0,11.0,21.0,0.0,16.0,63.0,group7,43,dataset_user_43_train.csv
10,69,122.0,47.0,50.0,52.0,7.0,19.0,12.0,13.0,14.0,99.0,21.0,23940.0,0.0,0.0,3720.0,15420.0,4800.0,780.0,2894.0,656.0,8747.0,13.0,8.0,17.0,1.0,8.0,52.0,group7,7,dataset_user_7_train.csv
11,58,98.0,45.0,48.0,47.0,7.0,21.0,14.0,14.0,14.0,93.0,30.0,23940.0,3480.0,900.0,6600.0,13500.0,3840.0,480.0,2123.0156344215184,74.01563442151846,8620.0,14.0,9.0,19.0,0.0,17.0,55.0,group7,16,dataset_user_16_train.csv
11,56,126.0,54.0,61.0,55.0,8.0,21.0,14.0,15.0,15.0,96.0,43.0,21240.0,0.0,0.0,5520.0,15720.0,0.0,1620.0,2656.0,830.0,17665.0,15.0,9.0,18.0,2.0,35.0,69.0,group7,25,dataset_user_25_train.csv
11,59,105.0,60.0,64.0,65.0,8.0,22.0,15.0,15.0,17.0,96.63763500429944,23.0,26635.0,0.0,2640.0,6180.0,16320.0,4140.0,0.0,1680.0,86.0,1209.0,15.0,9.0,19.0,0.0,17.0,72.0,group7,34,dataset_user_34_train.csv
11,85,132.0,55.0,57.0,58.0,7.0,23.0,15.0,15.0,15.0,91.0,24.0,26637.0,0.0,0.0,5400.0,14940.0,6300.0,480.0,1738.0,226.0,5570.0,15.0,13.0,20.0,0.0,14.0,61.0,group7,43,dataset_user_43_train.csv
11,73,128.0,48.0,51.0,51.0,7.0,20.0,12.0,14.0,13.0,99.0,30.0,22080.0,0.0,1260.0,3120.0,16080.0,2880.0,2340.0,2735.0,497.0,8718.0,14.0,9.0,19.0,1.0,14.0,55.0,group7,7,dataset_user_7_train.csv
12,45,127.0,45.0,48.0,47.0,5.0,21.0,14.0,14.0,14.0,86.0,25.0,16320.0,0.0,0.0,6300.0,7980.0,2040.0,540.0,2149.063776191988,100.06377619198813,7537.0,14.0,10.0,20.0,0.0,14.0,51.0,group7,16,dataset_user_16_train.csv
12,29,114.0,52.0,56.0,55.0,8.0,22.0,14.0,15.0,13.0,96.0,38.0,23100.0,3600.0,0.0,3720.0,18780.0,600.0,710.6922420974258,2913.0,1087.0,22160.0,15.0,9.0,22.0,0.6570455800359858,25.0,67.0,group7,25,dataset_user_25_train.csv
12,74,149.0,64.0,68.0,65.0,8.0,25.0,16.0,17.0,15.0,99.0,35.0,21120.0,5520.0,0.0,7860.0,12660.0,4161.5536638914655,120.0,2495.0,901.0,3385.6908495106322,17.0,10.0,23.0,0.0,20.0,74.0,group7,34,dataset_user_34_train.csv
12,94,101.0,51.0,55.0,58.0,9.0,21.0,16.0,15.0,15.0,88.0,15.0,32739.0,0.0,0.0,6240.0,19320.0,7200.0,861.5395558354805,1613.0,101.0,4085.0,15.0,12.0,21.0,1.2237398729580435,10.0,58.0,group7,43,dataset_user_43_train.csv
12,31,146.0,47.0,50.0,51.0,6.0,22.0,14.0,13.0,13.0,99.0,22.0,21720.0,0.0,0.0,1920.0,16140.0,3660.0,1260.0,2912.0,674.0,7603.0,13.0,7.0,17.0,1.0,11.0,53.0,group7,7,dataset_user_7_train.csv
13,44,111.0,43.0,46.0,47.0,7.0,22.0,15.0,14.0,14.0,96.0,22.0,11520.0,0.0,0.0,2400.0,6600.0,2520.0,900.0,2215.0,166.0,6193.0,14.0,11.0,18.0,1.0,16.0,54.0,group7,16,dataset_user_16_train.csv
13,72,140.0,50.73185566416827,59.0,56.0,8.0,21.0,14.0,13.0,14.0,99.0,50.0,6420.0,0.0,0.0,1380.0,5040.0,0.0,60.0,2957.0,1131.0,18665.0,13.0,10.0,17.0,0.0,21.0,67.0,group7,25,dataset_user_25_train.csv
13,79,132.0,61.0,64.0,65.0,8.0,23.0,15.0,15.0,16.0,99.0,40.0,26220.0,0.0,0.0,3300.0,20640.0,2280.0,480.0,2093.0,499.0,3033.0,15.0,10.0,18.0,1.0,17.0,68.0,group7,34,dataset_user_34_train.csv
13,89,149.0,51.0,53.0,57.0,8.0,23.0,17.0,15.0,15.0,96.0,20.0,28883.0,0.0,0.0,5040.0,18180.0,5700.0,60.0,1918.0,406.0,6944.0,15.0,13.0,19.0,0.0,8.0,57.0,group7,43,dataset_user_43_train.csv
13,77,156.0,47.0,47.0,50.0,6.0,20.0,13.0,13.0,12.0,100.0,35.0,17426.021082834923,3960.0,0.0,3480.0,11702.653217503155,600.0,600.0,3710.0,1472.0,10579.0,13.0,10.0,17.0,1.0,10.0,50.0,group7,7,dataset_user_7_train.csv
14,83,110.0,47.0,49.0,48.0,7.0,23.0,15.0,14.0,14.0,94.0,28.0,12420.0,8220.0,0.0,6240.0,5700.0,480.0,780.0,2153.607952546323,104.60795254632271,7643.0,14.0,8.0,18.0,1.0,22.0,55.0,group7,16,dataset_user_16_train.csv
14,56,176.0,50.0,53.0,56.0,6.0,20.0,14.0,14.0,14.0,95.0,26.0,32100.0,6060.0,0.0,3540.0,25380.0,3180.0,180.0,3120.0,1294.0,21893.0,14.0,9.0,19.0,0.0,28.0,65.0,group7,25,dataset_user_25_train.csv
14,20,153.0,60.0,62.0,65.0,8.0,23.0,14.0,16.0,15.330386979661295,99.0,38.0,28920.0,0.0,0.0,3420.0,17280.0,3765.7618099577344,1440.0,2800.0,1206.0,4960.0,16.0,12.0,21.0,1.0,25.0,69.0,group7,34,dataset_user_34_train.csv
14,83,114.0,52.0,54.0,57.0,8.0,23.0,16.0,15.0,14.0,98.0,30.0,26520.0,0.0,0.0,5040.0,15000.0,6480.0,300.0,1953.0,441.0,9693.0,15.0,12.0,20.0,0.0,16.0,59.0,group7,43,dataset_user_43_train.csv
14,44,134.0,45.0,46.0,49.0,7.0,21.0,14.0,12.0,12.0,99.0,32.0,24120.0,3180.0,0.0,3240.0,17220.0,3660.0,1620.0,3205.0,967.0,7036.0,12.0,7.0,17.0,2.0,9.0,52.0,group7,7,dataset_user_7_train.csv
15,90,93.0,44.0,46.0,48.0,8.0,23.0,16.0,14.0,14.0,90.0,22.0,34740.0,0.0,0.0,5760.0,21720.0,7260.0,1860.0,2068.0,19.0,425.0,14.0,8.0,18.0,2.0,19.0,54.0,group7,16,dataset_user_16_train.csv
15,42,174.0,50.0,54.0,56.0,8.0,22.0,14.0,14.0,14.0,99.0,31.0,18866.0,2280.0,0.0,4680.0,13620.0,600.0,60.0,3109.0,1283.0,24504.0,14.0,10.0,18.0,0.0,22.0,66.0,group7,25,dataset_user_25_train.csv
15,86,119.0,63.24332461634539,65.98351935851449,67.0,8.0,24.0,16.0,16.34474282013672,15.0,94.0,49.0,23216.456160658414,9480.0,0.0,3720.0,13860.285409176435,4110.197685505761,673.4585771988932,1894.0,300.0,1890.0,16.34474282013672,15.0,23.0,0.6552571798632777,19.494889553433534,71.63053621763503,group7,34,dataset_user_34_train.csv
15,93,180.0,51.0,54.0,56.0,7.0,23.007506164339866,16.0,14.0,14.0,96.0,31.0,25171.0,0.0,1200.0,4200.0,15300.0,5760.0,660.0,1978.1961816742428,466.19618167424284,14329.0,14.0,11.0,20.0,1.0,12.0,57.0,group7,43,dataset_user_43_train.csv
15,88,138.0,49.0,50.0,49.0,5.0,20.0,14.0,12.0,13.0,99.0,34.0,11460.0,0.0,0.0,1860.0,8340.0,1260.0,0.0,3206.0,968.0,23129.0,12.0,9.0,18.0,0.0,8.0,53.0,group7,7,dataset_user_7_train.csv
16,80,131.0,50.0,54.0,55.0,7.0,22.0,14.0,14.0,15.0,100.0,26.0,14100.0,1500.0,0.0,4620.0,9480.0,0.0,180.0,2265.0,439.0,9261.0,14.0,9.0,21.0,0.0,22.0,65.0,group7,25,dataset_user_25_train.csv
16,78,111.0,65.0,67.0,67.0,8.0,23.0,15.0,15.0,15.0,90.0,24.0,28800.0,0.0,0.0,5640.0,19920.0,3240.0,0.0,1746.0,152.0,2655.0,15.0,10.0,20.0,0.0,15.0,70.0,group7,34,dataset_user_34_train.csv
16,79,111.0,54.0,56.0,55.0,7.5499164901607205,21.0,16.0,14.0,14.0,96.0,23.0,33000.0,0.0,0.0,6540.0,19080.0,7380.0,240.0,1835.0,323.0,9120.0,14.0,11.0,18.0,0.0,15.0,60.0,group7,43,dataset_user_43_train.csv
16,72,145.0,48.0,51.0,49.0,7.0,22.0,14.0,13.0,13.0,100.0,30.0,27960.0,0.0,0.0,4020.0,18060.0,5880.0,0.0,3535.0,1297.0,9010.0,13.0,7.0,18.0,0.0,15.0,55.0,group7,7,dataset_user_7_train.csv
17,41,148.0,47.0,48.0,55.0,7.0,20.0,14.0,15.0,15.0,97.0,13.0,39099.0,0.0,0.0,4440.0,29520.0,5160.0,117.48828817946537,2819.0,993.0,13908.0,15.0,10.0,19.0,1.0,7.0,54.0,group7,25,dataset_user_25_train.csv
17,76,114.0,63.0,65.0,67.0,8.0,23.0,16.0,15.0,16.0,92.0,29.0,31019.0,0.0,1500.0,5160.0,21780.0,4080.0,2160.0,1761.0,167.0,1575.0,15.0,9.0,21.0,2.0,17.0,72.0,group7,34,dataset_user_34_train.csv
17,94,116.0,52.0,54.0,55.0,8.0,21.0,16.0,14.0,14.0,97.0,22.0,24240.0,7260.0,0.0,4920.0,14760.0,4560.0,180.0,1859.0,347.0,8414.0,14.0,11.0,18.0,0.0,16.0,58.0,group7,43,dataset_user_43_train.csv
17,61,131.0,46.0,52.0,50.0,7.0,22.0,14.0,13.0,13.0,99.0,29.0,23040.0,2820.0,0.0,2520.0,17040.0,3480.0,480.0,2723.0,485.0,6594.0,13.0,8.0,16.0,1.0,22.0,57.0,group7,7,dataset_user_7_train.csv
18,52,167.0,52.0,56.0,54.0,7.0,23.0,15.0,15.0,15.0,98.0,38.0,14700.0,6720.0,0.0,4500.0,8340.0,1860.0,60.0,3654.0,1828.0,14614.656700796917,15.0,10.0,18.0,0.0,44.0,64.0,group7,25,dataset_user_25_train.csv
18,84,123.0,65.0,66.0,67.0,7.0,24.0,15.0,16.0,15.0,95.0,39.0,25260.0,3360.0,0.0,6240.0,15720.0,3300.0,900.0,2131.0,537.0,3510.0,16.0,10.0,22.0,1.0,23.0,72.0,group7,34,dataset_user_34_train.csv
18,55,179.0,52.0,56.0,55.0,8.0,24.0,16.0,14.0,15.0,99.0,33.0,28140.0,0.0,0.0,5220.0,16380.0,6540.0,240.0,2103.72427813239,591.7242781323895,17303.0,14.0,10.0,19.0,0.0,12.0,58.0,group7,43,dataset_user_43_train.csv
18,68,116.0,46.0,51.0,50.0,7.0,20.0,13.0,13.0,13.0,99.00000000000001,35.0,17087.0,0.0,0.0,3480.0,11700.0,1920.0,0.0,2967.0,729.0,16203.0,13.0,10.0,17.0,0.0,14.0,55.0,group7,7,dataset_user_7_train.csv
19,80,94.0,45.0,46.0,48.0,8.0,22.0,15.0,14.0,14.0,79.0,22.0,32775.0,0.0,0.0,5760.0,17040.0,10020.0,660.0,2080.0,31.0,1240.0,14.0,9.0,17.0,0.0,14.0,51.0,group7,16,dataset_user_16_train.csv
19,41,119.0,54.0,58.0,55.0,7.0,23.0,14.0,15.0,16.0,97.0,41.0,21840.0,3120.0,0.0,7200.0,14640.0,0.0,120.0,2877.0,1051.0,18469.0,15.0,9.0,22.0,0.0,31.0,70.0,group7,25,dataset_user_25_train.csv
19,78,148.0,65.0,68.0,67.0,6.0,24.0,16.0,15.0,15.0,96.0,29.0,28440.0,0.0,0.0,6180.0,18420.0,3840.0,420.0,1906.0,312.0,3122.0,15.0,10.0,20.0,0.0,21.0,72.0,group7,34,dataset_user_34_train.csv
19,86,102.0,58.0,59.0,55.0,7.0,23.0,16.0,15.0,15.0,81.0,24.0,27781.0,0.0,0.0,4447.466898975251,22980.0,3960.0,1740.0,1651.0,139.0,7206.0,15.0,12.0,20.0,1.363213801516845,14.575945076834268,59.662345925539206,group7,43,dataset_user_43_train.csv
